ai-moruk, no
no, ba
ba, ida
ida, ne’ebé
ne’ebé, presta
presta, servisu
servisu, protesaun
protesaun, saúde
saúde, no
no, sosiál
sosiál, dili
dili, abril
abril, governu
governu, deside
deside, la
la, autoriza
autoriza, atu
atu, hala’o
hala’o, atividade
atividade, selebrasaun
selebrasaun, relijioza
relijioza, ne’ebé
ne’ebé, halibur
halibur, ema
ema, barak
barak, durante
durante, implementa
implementa, serka
serka, sanitária
sanitária, ss
ss, no
no, desizaun
desizaun, ne’e
ne’e, sei
sei, tama
tama, iha
iha, vigór
vigór, hahú
hahú, hosi
hosi, abril
abril, to’o
to’o, maiu
maiu, haktuir
haktuir, komunikadu
komunikadu, imprensa
imprensa, divulgadu
divulgadu, ohin
ohin, bandu
bandu, atu
atu, hala’o
hala’o, atividade
atividade, selebrasaun
selebrasaun, relijioza
relijioza, ne’ebé
ne’ebé, implika
implika, ezisténsia
ezisténsia, ema
ema, halibur-malu
halibur-malu, dehan
dehan, iha
iha, komunikadu
komunikadu, imprensa
imprensa, ne’e
ne’e, desizaun
desizaun, refere
refere, inklinadu
inklinadu, iha
iha, alterasaun
alterasaun, projetu
projetu, rezolusaun
rezolusaun, governu
governu, nian
nian, ne’ebé
ne’ebé, aprova
aprova, iha
iha, reuniaun
reuniaun, konsellu
konsellu, ministru
ministru, ne’ebé
ne’ebé, hala’o
hala’o, ohin
ohin, iha
iha, palásiu
palásiu, governu
governu, dili
dili, governu
governu, mós
mós, bandu
bandu, atu
atu, ema
ema, halibur
halibur, malu
malu, liu
liu, na’in
na’in, sanulu
sanulu, iha
iha, serimónia
serimónia, funerál
funerál, ruma
ruma, no
no, ba
ba, hirak
hirak, ne’ebé
ne’ebé, partisipa
partisipa, iha
iha, serimónia
serimónia, funerál
funerál, ne’e
ne’e, tenke
tenke, nafatin
nafatin, kumpri
kumpri, regra
regra, prevensaun
prevensaun, covid
covid, índia
índia, abril
abril, onda
onda, daruak
daruak, propagasaun
propagasaun, covid
covid, iha
iha, india
india, ho
ho, númeru
númeru, kazu
kazu, ne’ebé
ne’ebé, sa’e
sa’e, maka’as
maka’as, liu
liu, iha
iha, loron
loron, hitu
hitu, ikus
ikus, ne’e
ne’e, kompara
kompara, ho
ho, kazu
kazu, sira
sira, iha
iha, nasaun
nasaun, seluk
seluk, no
no, okupa
okupa, iha
iha, pozisaun
pozisaun, daruak
daruak, rejistadu
rejistadu, iha
iha, wordometers
wordometers, info
info, cnn
cnn, haktuir
haktuir, to’o
to’o, oras
oras, ne’e
ne’e, india
india, kontinua
kontinua, halo
halo, kremasaun
kremasaun, tuir
tuir, sira-nia
sira-nia, fiar
fiar, relijioza
relijioza, ka
ka, sunu
sunu, mate-isin
mate-isin, covid
covid, atus
atus, resin
resin, kada
kada, loron
loron, pasiente
pasiente, sira
sira, mate
mate, wainhira
wainhira, hein
hein, atu
atu, hetan
hetan, fatin
fatin, toba
toba, ruma
ruma, iha
iha, ospitál
ospitál, enkuantu
enkuantu, estoke
estoke, oxijéniu
oxijéniu, mós
mós, kontinua
kontinua, menus
menus, no
no, médiku
médiku, sira
sira, iha
iha, presaun
presaun, nia
nia, okos
okos, loron
loron, hirak
hirak, ikus
ikus, ne’e
ne’e, prosesu
prosesu, kremasaun
kremasaun, ka
ka, sunu
sunu, mate-isin
mate-isin, covid
covid, halo
halo, durante
durante, oras
oras, nia
nia, laran
laran, traballadór
traballadór, kremasaun
kremasaun, hateten
hateten, sira
sira, laiha
laiha, liu
liu, tempu
tempu, atu
atu, deskansa
deskansa, uitoan
uitoan, tanba
tanba, mate-isin
mate-isin, kontinua
kontinua, mai
mai, iha
iha, kapitál
kapitál, new
new, delhi
delhi, ema
ema, sunu
sunu, mate-isin
mate-isin, covid
covid, liu
liu, kada
kada, loron
loron, durante
durante, iha
iha, semana
semana, ikus
ikus, ne’e
ne’e, sim
sim, kazu
kazu, mate
mate, tanba
tanba, covid
covid, ne’ebé
ne’ebé, sira
sira, relata
relata, kuaze
kuaze, ema
ema, kada
kada, loron
loron, maibé
maibé, ami
ami, sertamente
sertamente, sei
sei, sunu
sunu, mate-isin
mate-isin, resin
resin, kada
kada, loron
loron, sira
sira, la
la, relata
relata, númeru
númeru, kazu
kazu, mate
mate, ho
ho, loloos
loloos, hodi
hodi, subar
subar, tiha
tiha, balu
balu, dehan
dehan, autoridade
autoridade, lokál
lokál, north
north, delhi
delhi, municipal
municipal, corporation
corporation, ndmc
ndmc, jai
jai, prakash
prakash, india
india, to’o
to’o, oras
oras, ne’e
ne’e, rejista
rejista, kazu
kazu, infektadu
infektadu, covid
covid, hamutuk
hamutuk, no
no, kazu
kazu, mate
mate, tanba
tanba, covid
covid, hamutuk
hamutuk, tuir
tuir, dadus
dadus, atualizadu
atualizadu, iha
iha, wordometers
wordometers, info
info, india
india, okupa
okupa, iha
iha, pozisaun
pozisaun, daruak
daruak, nu’udar
nu’udar, nasaun
nasaun, ho
ho, kazu
kazu, infektadu
infektadu, covid
covid, barak
barak, liu
liu, iha
iha, mundu
mundu, dili
dili, abril
abril, prezidente
prezidente, repúblika
repúblika, francisco
francisco, guterres
guterres, lú
lú, olo
olo, simu
simu, iha
iha, audiénsia
audiénsia, kandidatu
kandidatu, sekretáriu
sekretáriu, ezekutivu
ezekutivu, comunidade
comunidade, dos
dos, países
países, de
de, língua
língua, portuguesa
portuguesa, cplp
cplp, zacarias
zacarias, albano
albano, da
da, costa
costa, ohin
ohin, iha
iha, palásiu
palásiu, governu
governu, dili
dili, no
no, fó
fó, nia
nia, apoiu
apoiu, ba
ba, zacarias
zacarias, nia
nia, kandidatura
kandidatura, atu
atu, sai
sai, sekretáriu
sekretáriu, ezekutivu
ezekutivu, cplp
cplp, prezidente
prezidente, repúblika
repúblika, hateten
hateten, nia
nia, sei
sei, koordena
koordena, ho
ho, primeiru-ministru
primeiru-ministru, taur
taur, matan
matan, ruak
ruak, atu
atu, haree
haree, apoiu
apoiu, ne’ebé
ne’ebé, sei
sei, fó
fó, ba
ba, kandidatu
kandidatu, nasionál
nasionál, ne’e
ne’e, no
no, ajenta
ajenta, ne’ebé
ne’ebé, estadu
estadu, timor-leste
timor-leste, sei
sei, lori
lori, atu
atu, haforsa
haforsa, liután
liután, cplp
cplp, enkuantu
enkuantu, pozisaun
pozisaun, refere
refere, nia
nia, funsaun
funsaun, mak
mak, atu
atu, promove
promove, objetivu
objetivu, cplp
cplp, nian
nian, no
no, reforsa
reforsa, ninia
ninia, funsionamentu
funsionamentu, aprezenta
aprezenta, proposta
proposta, ba
ba, konsellu
konsellu, ministru
ministru, no
no, reuniaun
reuniaun, ministeriál
ministeriál, reprezenta
reprezenta, cplp
cplp, iha
iha, for
for, a
a, internasionál
internasionál, no
no, selebra
selebra, akordu
akordu, sira
sira, ho
ho, organizasaun
organizasaun, internasionál
internasionál, sira
sira, zacarias
zacarias, albano
albano, hateten
hateten, ha’u
ha’u, onra
onra, tebe-tebes
tebe-tebes, priviléjiu
priviléjiu, atu
atu, servi
servi, timor-leste
timor-leste, nu’udar
nu’udar, sekretáriu
sekretáriu, ezekutivu
ezekutivu, cplp
cplp, nian
nian, naturalmente
naturalmente, ohin
ohin, ha’u
ha’u, aprezenta
aprezenta, mós
mós, problema
problema, ne’ebé
ne’ebé, cplp
cplp, enfrenta
enfrenta, no
no, au
au, mezmu
mezmu, tempu
tempu, ne’e
ne’e, oinsá
oinsá, mak
mak, rezolve
rezolve, problema
problema, hirak
hirak, ne’e
ne’e, wainhira
wainhira, ha’u
ha’u, asume
asume, ha’u-nia
ha’u-nia, mandate
mandate, iha
iha, lizboa
lizboa, hahú
hahú, fulan
fulan, jullu
jullu, zacarias
zacarias, mós
mós, hato’o
hato’o, nia
nia, agradesimentu
agradesimentu, ba
ba, prezidente
prezidente, repúblika
repúblika, ba
ba, apoiu
apoiu, no
no, konfiansa
konfiansa, hosi
hosi, estadu
estadu, timor-leste
timor-leste, ba
ba, nia
nia, kandidatura
kandidatura, ne’e
ne’e, manatutu
manatutu, setembru
setembru, sekretáriu
sekretáriu, estadu
estadu, ba
ba, kooperativa
kooperativa, sigla
sigla, portugés
portugés, secoop
secoop, elizário
elizário, ferreira
ferreira, hateten
hateten, katak
katak, governu
governu, implementa
implementa, programa
programa, sesta
sesta, bázika
bázika, ho
ho, razaun
razaun, atu
atu, hamenus
hamenus, kiak
kiak, iha
iha, timor-leste
timor-leste, liuliu
liuliu, kona-ba
kona-ba, ai-hán
ai-hán, elizária
elizária, afirma
afirma, ida
ida, ne’e
ne’e, iha
iha, kinta
kinta, semana
semana, ne’e
ne’e, wainhira
wainhira, ensera
ensera, programa
programa, distribuisaun
distribuisaun, sesta
sesta, bázika
bázika, iha
iha, munisípiu
munisípiu, manatutu
manatutu, hodi
hodi, atribui
atribui, mós
mós, sertifikadu
sertifikadu, rekoñesimentu
rekoñesimentu, ba
ba, autoridade
autoridade, lokál
lokál, seguransa
seguransa, no
no, kompañia
kompañia, distribuidór
distribuidór, ai-hán
ai-hán, sesta
sesta, bázika
bázika, sira
sira, ne'ebé
ne'ebé, responsabiliza
responsabiliza, iha
iha, munisípiu
munisípiu, manatutu
manatutu, razaun
razaun, hamosu
hamosu, programa
programa, rekuperasaun
rekuperasaun, ekonomiku
ekonomiku, distribuisaun
distribuisaun, sesta
sesta, bázika
bázika, mak
mak, hadi’a
hadi’a, kondisaun
kondisaun, povu
povu, nian
nian, ne'ebé
ne'ebé, mak
mak, afeta
afeta, hosi
hosi, pandemia
pandemia, globál
globál, covid
covid, hadi’a
hadi’a, kompañia
kompañia, sira-nia
sira-nia, kondisaun
kondisaun, no
no, ikus
ikus, liu
liu, mak
mak, redusaun
redusaun, ki’ak
ki’ak, liuliu
liuliu, kona-ba
kona-ba, ai-hán
ai-hán, esplika
esplika, sekretáriu
sekretáriu, estadu
estadu, kooperativa
kooperativa, nia
nia, mós
mós, husu
husu, ba
ba, autoridade
autoridade, lokál
lokál, sira
sira, iha
iha, munisípiu
munisípiu, refere
refere, atu
atu, ajuda
ajuda, rezolva
rezolva, populasaun
populasaun, sira-nia
sira-nia, kondisaun
kondisaun, ekonómiku
ekonómiku, no
no, apoia
apoia, mós
mós, iha
iha, promosaun
promosaun, kooperativa
kooperativa, iha
iha, nível
nível, baze
baze, husu
husu, ba
ba, autoridade
autoridade, lokal
lokal, sira
sira, atu
atu, ajuda
ajuda, rezolve
rezolve, ita-nia
ita-nia, kondisaun
kondisaun, populasaun
populasaun, nian
nian, liuliu
liuliu, kondisaun
kondisaun, ekonomiku
ekonomiku, nian
nian, ajuda
ajuda, atu
atu, promove
promove, cooperativa
cooperativa, iha
iha, nível
nível, baze
baze, hateten
hateten, sekretáriu
sekretáriu, estadu
estadu, ne’e
ne’e, iha
iha, enseramentu
enseramentu, ne'e
ne'e, secoop
secoop, fó
fó, apresiaun
apresiaun, ba
ba, entidade
entidade, hotu-hotu
hotu-hotu, ninia
ninia, kontribuisaun
kontribuisaun, tanba
tanba, bele
bele, finaliza
finaliza, programa
programa, distribuisaun
distribuisaun, ai-hán
ai-hán, sesta
sesta, bázika
bázika, iha
iha, manatutu
manatutu, ho
ho, susesu
susesu, dili
dili, maiu
maiu, relasiona
relasiona, ho
ho, selebrasaun
selebrasaun, loron
loron, mundiál
mundiál, liberdade
liberdade, imprensa
imprensa, nian
nian, ne’ebé
ne’ebé, monu
monu, iha
iha, maiu
maiu, oitavu
oitavu, governu
governu, hato’o
hato’o, kongratulasaun
kongratulasaun, ba
ba, profisionál
profisionál, komunikasaun
komunikasaun, sosiál
sosiál, hotu-hotu
hotu-hotu, iha
iha, timor-leste
timor-leste, no
no, komprometidu
komprometidu, atu
atu, promove
promove, beibeik
beibeik, dezenvolvimentu
dezenvolvimentu, setór
setór, komunikasaun
komunikasaun, sosiál
sosiál, iha
iha, timor-leste
timor-leste, governu
governu, timor-leste
timor-leste, liuhosi
liuhosi, ministériu
ministériu, ba
ba, asuntu
asuntu, parlamentár
parlamentár, no
no, komunikasaun
komunikasaun, sosiál
sosiál, mapkoms
mapkoms, kongratula
kongratula, profisionál
profisionál, sira
sira, komunikasaun
komunikasaun, sosiál
sosiál, nian
nian, no
no, timoroan
timoroan, hotu-hotu
hotu-hotu, iha
iha, okaziaun
okaziaun, selebrasaun
selebrasaun, loron
loron, mundiál
mundiál, liberdade
liberdade, imprensa
imprensa, nian
nian, ne’ebé
ne’ebé, mundu
mundu, tomak
tomak, selebra
selebra, iha
iha, loron
loron, fulan
fulan, maiu
maiu, governu
governu, konstitusionál
konstitusionál, da-viii
da-viii, kontinu
kontinu, komprometidu
komprometidu, atu
atu, promove
promove, beibeik
beibeik, dezenvolvimentu
dezenvolvimentu, setór
setór, komunikasaun
komunikasaun, sosiál
sosiál, nian
nian, no
no, dezenvolvimentu
dezenvolvimentu, ba
ba, ninia
ninia, padraun
padraun, profisionál
profisionál, sira
sira, mapkoms
mapkoms, hato’o
hato’o, liuhosi
liuhosi, komunikadu
komunikadu, imprensa
imprensa, divulgadu
divulgadu, ohin
ohin, iha
iha, komunikadu
komunikadu, imprensa
imprensa, ne’e
ne’e, temi
temi, katak
katak, índise
índise, mundiál
mundiál, kona-ba
kona-ba, liberdade
liberdade, imprensa
imprensa, tinan
tinan, ida
ida, ne’e
ne’e, nian
nian, ne’ebé
ne’ebé, partilla
partilla, ona
ona, hosi
hosi, asosiasaun
asosiasaun, reporter
reporter, sira
sira, hatuur
hatuur, timor-leste
timor-leste, nu’udar
nu’udar, nasaun
nasaun, ida
ida, ne’ebé
ne’ebé, hetan
hetan, klasifikasaun
klasifikasaun, di’ak
di’ak, liu
liu, iha
iha, sudeste
sudeste, aziátiku
aziátiku, nian
nian, relasiona
relasiona, ho
ho, nível
nível, liberdade
liberdade, nian
nian, ne’ebé
ne’ebé, fó
fó, ba
ba, jornalista
jornalista, sira’
sira’, dili
dili, maiu
maiu, xefe
xefe, ekipa
ekipa, apoiu
apoiu, kuartél
kuartél, jerál
jerál, polísia
polísia, nasionál
nasionál, timor-leste
timor-leste, superintendentepolísia
superintendentepolísia, antonio
antonio, da
da, luz
luz, deklara
deklara, katak
katak, hahú
hahú, hosi
hosi, loron
loron, segunda
segunda, sidadaun
sidadaun, ka
ka, servisu-na’in
servisu-na’in, sira
sira, iha
iha, munisípiu
munisípiu, dili
dili, la’o
la’o, ba
ba, servisu
servisu, presiza
presiza, lori
lori, karta
karta, autorizasaun
autorizasaun, ruma
ruma, tantu
tantu, ba
ba, mós
mós, ekipa
ekipa, frontline
frontline, sira
sira, rasik
rasik, hahú
hahú, aban
aban, ba
ba, sira
sira, ne’ebé
ne’ebé, ba
ba, servisu
servisu, atu
atu, la’o
la’o, lori
lori, karta
karta, autorizasaun
autorizasaun, ruma
ruma, hosi
hosi, sira-nia
sira-nia, diretór
diretór, mezmu
mezmu, ekipa
ekipa, frontline
frontline, rasik
rasik, sé
sé, sira
sira, laiha
laiha, karta
karta, autorizasaun
autorizasaun, ruma
ruma, ita
ita, sei
sei, foti
foti, medida
medida, forte
forte, tanba
tanba, ida
ida, ne’e
ne’e, regra
regra, governu
governu, nian
nian, antónio
antónio, da
da, luz
luz, deklara
deklara, iha
iha, domingu
domingu, ne’e
ne’e, iha
iha, palásiu
palásiu, governu
governu, oin
oin, xefe
xefe, ekipa
ekipa, apoiu
apoiu, kurtél
kurtél, jerál
jerál, pntl
pntl, ne’e
ne’e, hato’o
hato’o, deklarasaun
deklarasaun, refere
refere, relasiona
relasiona, ho
ho, rezolusaun
rezolusaun, governu
governu, nian
nian, ne’ebé
ne’ebé, aprovadu
aprovadu, foin
foin, lalais
lalais, ne’e
ne’e, hodi
hodi, impoin
impoin, konfinamentu
konfinamentu, domisiliáriu
domisiliáriu, jerál
jerál, iha
iha, munisípiu
munisípiu, dili
dili, hahú
hahú, hosi
hosi, abril
abril, to’o
to’o, maiu
maiu, nune’e
nune’e, parte
parte, governu
governu, bele
bele, hala’o
hala’o, knaar
knaar, atu
atu, prevene
prevene, transmisaun
transmisaun, covid
covid, ho
ho, efetivu
efetivu, antonio
antonio, da
da, lúz
lúz, hateten
hateten, pntl
pntl, kontinua
kontinua, halo
halo, sensibilizasaun
sensibilizasaun, ba
ba, komunidade
komunidade, nune’e
nune’e, nia
nia, husu
husu, atu
atu, sidadaun
sidadaun, hotu-hotu
hotu-hotu, tenke
tenke, kumpre
kumpre, regra
regra, prevensaun
prevensaun, covid
covid, no
no, obedese
obedese, ba
ba, rezolusaun
rezolusaun, governu
governu, nian
nian, ne’e
ne’e, tanba
tanba, sei
sei, foti
foti, medida
medida, ne’ebé
ne’ebé, forte
forte, ba
ba, hirak
hirak, ne’ebé
ne’ebé, viola
viola, dili
dili, abril
abril, governu
governu, sei
sei, fasilita
fasilita, estudante
estudante, sira
sira, ne’ebé
ne’ebé, iha
iha, nesesidade
nesesidade, no
no, hakarak
hakarak, fila
fila, ba
ba, ida-idak
ida-idak, nia
nia, munisípiu
munisípiu, no
no, governu
governu, mós
mós, sei
sei, asegura
asegura, transporte
transporte, atu
atu, tula
tula, sira
sira, ba
ba, munisípiu
munisípiu, maibé
maibé, molok
molok, atu
atu, ba
ba, munisípiu
munisípiu, estudante
estudante, sira
sira, tenke
tenke, hetan
hetan, uluk
uluk, teste
teste, swab
swab, covid
covid, iha
iha, ida-idak
ida-idak, nia
nia, instituisaun
instituisaun, ensinu
ensinu, superiór
superiór, asuntu
asuntu, hirak
hirak, ne’e
ne’e, deside
deside, liuhosi
liuhosi, reuniaun
reuniaun, ne’ebé
ne’ebé, ministru
ministru, ensinu
ensinu, superiór
superiór, siénsia
siénsia, no
no, kultura
kultura, messk
messk, longuinhos
longuinhos, dos
dos, santos
santos, realiza
realiza, ohin
ohin, ho
ho, reitór
reitór, sira
sira, hosi
hosi, ensinu
ensinu, superiór
superiór, públiku
públiku, no
no, privadu
privadu, sira
sira, iha
iha, edifísiu
edifísiu, messk
messk, dili
dili, hodi
hodi, diskute
diskute, kona-ba
kona-ba, medida
medida, atu
atu, fó
fó, apoiu
apoiu, ba
ba, estudante
estudante, sira
sira, ne’ebé
ne’ebé, hakarak
hakarak, fila
fila, ba
ba, sira-nia
sira-nia, munisípiu
munisípiu, parte
parte, hosi
hosi, ensinu
ensinu, superiór
superiór, sira
sira, afirma
afirma, katak
katak, prontu
prontu, atu
atu, kolabora
kolabora, ho
ho, governu
governu, liuliu
liuliu, identifika
identifika, naran
naran, hosi
hosi, estudante
estudante, sira
sira, ne’ebé
ne’ebé, iha
iha, nesesidade
nesesidade, no
no, hakarak
hakarak, fila
fila, ba
ba, sira-nia
sira-nia, munisípiu
munisípiu, ho
ho, data
data, limite
limite, to’o
to’o, abril
abril, desizaun
desizaun, hirak
hirak, ne’e
ne’e, governu
governu, diskute
diskute, no
no, deside
deside, tanba
tanba, estudante
estudante, barak
barak, mak
mak, hakarak
hakarak, fila
fila, ba
ba, sira-nia
sira-nia, munisípiu
munisípiu, ho
ho, razaun
razaun, governu
governu, nia
nia, implementasaun
implementasaun, serka
serka, sanitária
sanitária, iha
iha, munisípiu
munisípiu, dili
dili, ne’e
ne’e, difikulta
difikulta, sira
sira, atu
atu, hetan
hetan, nesesidade
nesesidade, balu
balu, ermera
ermera, agostu
agostu, pasiente
pasiente, pozitivu
pozitivu, covid
covid, iha
iha, munisípiu
munisípiu, ermera
ermera, ne’ebé
ne’ebé, ativu
ativu, hela
hela, iha
iha, loron
loron, ohin
ohin, hamutuk
hamutuk, na’in
na’in, sura
sura, ho
ho, kazu
kazu, foun
foun, na’in
na’in, ne’ebé
ne’ebé, deteta
deteta, tán
tán, ohin
ohin, iha
iha, munisípiu
munisípiu, refere
refere, no
no, númeru
númeru, kazu
kazu, ne'e
ne'e, aas
aas, liu
liu, munisípiu
munisípiu, díli
díli, ne’ebé
ne’ebé, ho
ho, totál
totál, kazu
kazu, ativu
ativu, iha
iha, loron
loron, ohin
ohin, hamutuk
hamutuk, na’in
na’in, no
no, aas
aas, liu
liu, mós
mós, munisípiu
munisípiu, seluk
seluk, tuir
tuir, tabela
tabela, informativu
informativu, ne’ebé
ne’ebé, timor
timor, news
news, asesu
asesu, hosi
hosi, ministériu
ministériu, saúde
saúde, komunikadu
komunikadu, imprensa
imprensa, hosi
hosi, ministériu
ministériu, saúde
saúde, haktuir
haktuir, ohin
ohin, katak
katak, kazu
kazu, ativu
ativu, na’in
na’in, iha
iha, díli
díli, ne’e
ne’e, sura
sura, ho
ho, kazu
kazu, foun
foun, ne’ebé
ne’ebé, deteta
deteta, mós
mós, ohin
ohin, iha
iha, dili
dili, hamutuk
hamutuk, na’in
na’in, enkuantu
enkuantu, totál
totál, kazu
kazu, foun
foun, ne’ebé
ne’ebé, deteta
deteta, ohin
ohin, iha
iha, timor-leste
timor-leste, hamutuk
hamutuk, na’in
na’in, ne’ebé
ne’ebé, kompostu
kompostu, hosi
hosi, ermera
ermera, no
no, díli
díli, nian
nian, ne’ebé
ne’ebé, mensiona
mensiona, ona
ona, no
no, na’in
na’in, deteta
deteta, iha
iha, munisípiu
munisípiu, seluk
seluk, kazu
kazu, detetadu
detetadu, foun
foun, ohin
ohin, mane
mane, na’in
na’in, feto
feto, na’in
na’in, kazu
kazu, detetadu
detetadu, foun
foun, ohin
ohin, kazu
kazu, ka
ka, mak
mak, sintomátiku
sintomátiku, ministériu
ministériu, saúde
saúde, informa
informa, iha
iha, mós
mós, pasiente
pasiente, rekuperadu
rekuperadu, foun
foun, hamutuk
hamutuk, na’in
na’in, ne’ebé
ne’ebé, ministériu
ministériu, saúde
saúde, relata
relata, nune’e
nune’e, pasiente
pasiente, covid
covid, ne’ebé
ne’ebé, oras
oras, ne’e
ne’e, baixa
baixa, hela
hela, iha
iha, timor-leste
timor-leste, hamutuk
hamutuk, na’in
na’in, timor-leste
timor-leste, mós
mós, rejista
rejista, ona
ona, óbitu
óbitu, covid
covid, hamutuk
hamutuk, ema
ema, na’in
na’in, dezde
dezde, mosu
mosu, pandemia
pandemia, iha
iha, marsu
marsu, liubá
liubá, estadus
estadus, unidus
unidus, amérika
amérika, eua
eua, maiu
maiu, kazál
kazál, carlos
carlos, no
no, patty
patty, hernandes
hernandes, ne'ebé
ne'ebé, ho
ho, idade
idade, moris
moris, iha
iha, charlotte
charlotte, kalifórnia
kalifórnia, norte
norte, estadus
estadus, unidus
unidus, amérika
amérika, kazál
kazál, ne'e
ne'e, la
la, taka
taka, dalan
dalan, atu
atu, aumenta
aumenta, tán
tán, sira
sira, nia
nia, oan
oan, no
no, foin
foin, lalais
lalais, moris
moris, tán
tán, ona
ona, oan
oan, ba
ba, sanulu-resin-neen
sanulu-resin-neen, ne'ebé
ne'ebé, ho
ho, naran
naran, clayton
clayton, ha'u
ha'u, nia
nia, oan
oan, sira
sira, hotu
hotu, nia
nia, naran
naran, komesa
komesa, ho
ho, letra
letra, c'
c', no
no, ami
ami, hakarak
hakarak, atu
atu, kontinua
kontinua, ida
ida, ne'e
ne'e, ha'u
ha'u, nia
nia, kaben
kaben, naran
naran, carlos
carlos, no
no, letra
letra, c'
c', ne'e
ne'e, hanesan
hanesan, omenajen
omenajen, ida
ida, ba
ba, nia
nia, patty
patty, esplika
esplika, ba
ba, the
the, mirror
mirror, maromak
maromak, mak
mak, haraik
haraik, mai
mai, ami
ami, labarik
labarik, sira
sira, ne'e
ne'e, hotu
hotu, ha'u
ha'u, hatene
hatene, katak
katak, ema
ema, balu
balu, la
la, aseita
aseita, no
no, iha
iha, komentáriu
komentáriu, online
online, ne'ebé
ne'ebé, ladun
ladun, di'ak
di'ak, maibé
maibé, ba
ba, ami
ami, ida
ida, ne'e
ne'e, nu'udar
nu'udar, ksolok
ksolok, bo'ot
bo'ot, ida
ida, inan
inan, hosi
hosi, família
família, bo'ot
bo'ot, ne'e
ne'e, aumenta
aumenta, clayton
clayton, mai
mai, hamutuk
hamutuk, ho
ho, ninia
ninia, maun
maun, nain
nain, ne'ebé
ne'ebé, ho
ho, idade
idade, boot
boot, liu
liu, mak
mak, tinan
tinan, família
família, gasta
gasta, ba
ba, hahán
hahán, besik
besik, dólar
dólar, amérika
amérika, iha
iha, kada
kada, loron
loron, clayton
clayton, ne'ebé
ne'ebé, foin
foin, moris
moris, aumenta
aumenta, tan
tan, carlos
carlos, jr
jr, tinan
tinan, kaduak
kaduak, carla
carla, no
no, caitlyn'
caitlyn', tinan
tinan, calvin
calvin, no
no, catherine'
catherine', tinan
tinan, no
no, caleb
caleb, no
no, caroline'
caroline', tinan
tinan, sei
sei, iha
iha, tan
tan, christoper
christoper, tinan
tinan, christian
christian, tinan
tinan, celeste
celeste, tinan
tinan, cristina
cristina, tinan
tinan, carol
carol, tinan
tinan, camila
camila, tinan
tinan, charlotte
charlotte, no
no, crystal
crystal, tinan
tinan, dili
dili, jullu
jullu, porta-vóz
porta-vóz, viii
viii, governu
governu, fidelis
fidelis, leite
leite, magalh
magalh, es
es, lori
lori, primeiru-ministru
primeiru-ministru, taur
taur, matan
matan, ruak
ruak, no
no, governu
governu, timor-leste
timor-leste, nia
nia, naran
naran, hato’o
hato’o, solidariedade
solidariedade, ba
ba, vítima
vítima, hosi
hosi, inundasaun
inundasaun, ne’ebé
ne’ebé, akontese
akontese, iha
iha, loron
loron, hirak
hirak, ikus
ikus, ne’e
ne’e, hahú
hahú, hosi
hosi, jullu
jullu, iha
iha, rejiaun
rejiaun, balu
balu, iha
iha, xina
xina, parte
parte, sentrál
sentrál, governu
governu, timor-leste
timor-leste, hato’o
hato’o, ninia
ninia, sentidu
sentidu, kondolénsia
kondolénsia, ba
ba, governu
governu, no
no, povu
povu, repúblika
repúblika, populár
populár, xina
xina, nian
nian, hafoin
hafoin, estragus
estragus, boot
boot, no
no, lakon
lakon, vida
vida, nian
nian, kauza
kauza, hosi
hosi, udan
udan, boot
boot, iha
iha, loron
loron, hirak
hirak, ikus
ikus, ne’e
ne’e, iha
iha, rejiaun
rejiaun, sentru
sentru, xina
xina, nian
nian, ne’ebé
ne’ebé, tuir
tuir, autoridade
autoridade, meteorolójika
meteorolójika, sira
sira, país
país, nian
nian, hateten
hateten, katak
katak, ne’e
ne’e, mak
mak, udan
udan, boot
boot, forte
forte, liu
liu, iha
iha, tinan
tinan, rihun
rihun, ikus
ikus, nian
nian, hodi
hodi, primeiru-ministru
primeiru-ministru, taur
taur, matan
matan, ruak
ruak, no
no, governu
governu, tomak
tomak, nia
nia, naran
naran, hato’o
hato’o, solidariedade
solidariedade, ba
ba, governu
governu, no
no, povu
povu, repúblika
repúblika, popular
popular, xina
xina, nian
nian, temi
temi, iha
iha, komunikadu
komunikadu, imprensa
imprensa, ofisiál
ofisiál, ne’ebé
ne’ebé, divulga
divulga, ohin
ohin, pelumenus
pelumenus, ema
ema, na’in
na’in, mak
mak, mate
mate, no
no, na’in
na’in, mak
mak, lakon
lakon, iha
iha, kapitál
kapitál, provínsia
provínsia, zhengzhou
zhengzhou, situada
situada, besik
besik, kilómetru
kilómetru, ba
ba, sudoeste
sudoeste, pekín
pekín, nian
nian, iha
iha, estimativa
estimativa, katak
katak, besik
besik, ema
ema, millaun
millaun, ida
ida, mak
mak, afeta
afeta, hosi
hosi, efeitu
efeitu, bee-sa’e
bee-sa’e, no
no, besik
besik, ema
ema, mak
mak, evakua
evakua, ona
ona, ba
ba, abrigu
abrigu, sira
sira, haktuir
haktuir, iha
iha, komunikadu
komunikadu, imprensa
imprensa, udan
udan, boot
boot, ne’ebé
ne’ebé, halo
halo, bee
bee, sa’e
sa’e, sistema
sistema, metru
metru, sidade
sidade, nian
nian, estraga
estraga, estrada
estrada, veíkulu
veíkulu, uma
uma, no
no, iha
iha, ospitál
ospitál, sira
sira, mak
mak, nakonu
nakonu, ho
ho, bee
bee, no
no, laiha
laiha, eletrisidade
